Academic Year	UoS Code	Uos Name	Session	Delivery Mode	Campus
2019	HTIN5001	Nature of Systems	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-20:00 [wks 1 to 13] @ Education Building |  Fri 16:00-20:00 [wks 1 to 3, 10] @ Education Building | 
2019	HTIN5003	Health Technology Evaluation	Semester 2b (S2CRB)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Fri 09:00-17:00 [wks 2] @ New Law Annexe |  Fri 09:00-17:00 [wks 6] @ New Law Annexe |  Sat 09:00-17:00 [wks 2] @ New Law Annexe |  Sat 09:00-17:00 [wks 6] @ New Law Annexe | 
2019	HTIN5004	Integrated Approaches to Chronic Disease	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-19:00 [wks 1 to 6, 8 to 13] @ Sydney Nanoscience Hub |  Mon 16:00-19:00 [wks 7] @ New Law Annexe | 
2019	IBUS1101	Global Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 11:00-13:00 [wks 1 to 13] @ Merewether | 
2019	IBUS1101	Global Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 15:00-17:00 [wks 1 to 13] @ Quadrangle Building | 
2019	IBUS1102	Cross-Cultural Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ Physics | 
2019	IBUS1102	Cross-Cultural Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-18:00 [wks 1 to 13] @ Merewether | 
2019	IBUS1102	Cross-Cultural Management	Int July (S2CIJL)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 09:00-13:00 [wks 2] @ ABS Case Study Lecture Theatre 1170                |  Mon 09:00-13:00 [wks 3 to 4] @ ABS Case Study Lecture Theatre 2090                |  Wed 09:00-13:00 [wks 1, 3] @ ABS Seminar Room 3270                              |  Wed 09:00-13:00 [wks 2] @ ABS Case Study Lecture Theatre 1170                |  Fri 09:00-13:00 [wks 1, 3] @ ABS Seminar Room 3270                              |  Fri 09:00-13:00 [wks 2] @ ABS Case Study Lecture Theatre 1170                | 
2019	IBUS2020	Chinese Economy and Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS2020	Chinese Economy and Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	IBUS2101	International Business Strategy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 13] @ Chemistry | 
2019	IBUS2101	International Business Strategy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-12:00 [wks 1 to 8, 10 to 13] @ Institute | 
2019	IBUS2103	International Risk Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 15:00-18:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS2103	International Risk Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 15:00-18:00 [wks 1 to 13] @ Institute | 
2019	IBUS2104	Entrepreneurship and Innovation	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-14:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS2104	Entrepreneurship and Innovation	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 12:00-13:30 [wks 1 to 13] @ Carslaw | 
2019	IBUS3101	International Business Alliances	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-16:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS3101	International Business Alliances	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-13:00 [wks 1 to 8, 10 to 13] @ Carslaw | 
2019	IBUS3104	Ethical International Business Decisions	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 13:00-16:00 [wks 1 to 7, 9 to 13] @ Abercrombie Business School | 
2019	IBUS3104	Ethical International Business Decisions	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 13:00-16:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS3107	Business Negotiations	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 09:00-12:00 [wks 1 to 13] @ Quadrangle Building | 
2019	IBUS3108	Social Entrepreneurship	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 13:00-16:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS3109	Strategy and Emerging Markets	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-17:00 [wks 1 to 6] @ Physics |  Thu 14:00-17:00 [wks 7 to 13] @ Edward Ford | 
2019	IBUS3109	Strategy and Emerging Markets	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-17:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS3600	International Business in Practice	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS3600	International Business in Practice	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-16:00 [wks 1 to 13] @ Storie Dixson | 
2019	IBUS5002	Strategy, Innovation and Entrepreneurship	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:30-20:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS5002	Strategy, Innovation and Entrepreneurship	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Mon 18:30-20:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS5002	Strategy, Innovation and Entrepreneurship	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:30-18:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	IBUS5002	Strategy, Innovation and Entrepreneurship	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Mon 16:30-18:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	IBUS5003	Global Business	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	IBUS5003	Global Business	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 16:00-18:00 [wks 1 to 13] @ Carslaw | 
2019	IBUS5003	Global Business	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 18:30-20:30 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS5003	Global Business	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:30-20:30 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6001	International Business Strategy	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-15:00 [wks 1 to 13] @ Education Building | 
2019	IBUS6001	International Business Strategy	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 14:00-15:00 [wks 1 to 13] @ Education Building | 
2019	IBUS6001	International Business Strategy	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 16:00-17:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6002	Cross-Cultural Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-20:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6002	Cross-Cultural Management	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-20:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6002	Cross-Cultural Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-19:30 [wks 1 to 13] @ Merewether | 
2019	IBUS6002	Cross-Cultural Management	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-19:30 [wks 1 to 13] @ Merewether | 
2019	IBUS6003	Managing International Risk	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6005	Ethical International Business Decisions	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-19:00 [wks 1 to 3] @ Sydney Nanoscience Hub |  Tue 18:00-19:00 [wks 4 to 13] @ New Law Annexe |  Tue 19:00-21:00 [wks 1 to 3] @ Sydney Nanoscience Hub |  Tue 19:00-21:00 [wks 4 to 13] @ Civil & Mining Engineering | 
2019	IBUS6005	Ethical International Business Decisions	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-20:00 [wks 1 to 13] @ Carslaw | 
2019	IBUS6007	International Business Special Project	Semester 1 (S1C)	SU - Supervision	CC - Camperdown/Darlington, Sydney	 Fri 10:00-13:00 [wks 3 to 7, 9 to 13] @ Storie Dixson | 
2019	IBUS6008	Export Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Sat 10:00-12:00 [wks 1 to 2, 4 to 13] @ Abercrombie Business School |  Sat 10:00-12:00 [wks 3] @ Merewether | 
2019	IBUS6011	New Business Opportunities and Startups	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6011	New Business Opportunities and Startups	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Carslaw | 
2019	IBUS6012	Business Innovation and Sustainability	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	IBUS6013	Business Restructuring and Renewal	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Fri 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6016	Social Entrepreneurship	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Wed 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6018	Business Negotiations	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6018	Business Negotiations	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6019	Strategy and Emerging Markets	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6019	Strategy and Emerging Markets	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-21:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	IBUS6019	Strategy and Emerging Markets	Int July (S2CIJL)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 09:00-12:00 [wks 2 to 4] @ ABS Case Study Lecture Theatre 2080                |  Mon 13:00-16:00 [wks 2 to 3] @ ABS Case Study Lecture Theatre 2080                |  Wed 09:00-12:00 [wks 2 to 3] @ ABS Case Study Lecture Theatre 2080                |  Wed 13:00-16:00 [wks 2 to 3] @ ABS Case Study Lecture Theatre 2080                |  Fri 09:00-12:00 [wks 2 to 3] @ ABS Case Study Lecture Theatre 2080                |  Fri 13:00-16:00 [wks 2 to 3] @ ABS Case Study Lecture Theatre 2080                | 
2019	IBUS6020	Enterprise Management in China	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 10:00-13:00 [wks 1 to 13] @ Abercrombie Business School | 
2019	ICLS1001	World Literatures in Translation	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 3] @ Carslaw |  Mon 11:00-12:00 [wks 4 to 13] @ Education Building | 
2019	ICLS1002	Foundations of Comparative Literature	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 8, 10 to 13] @ Quadrangle Building | 
2019	ICLS2624	Great Books 1: The Human Condition	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-15:00 [wks 1 to 13] @ in Physics Road Learning Hub | 
2019	ICLS2637	Watching Stars: Film and the Star System	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 16:00-17:00 [wks 1 to 13] @ Old Teachers College | 
2019	ICLS3000	War Cinemas	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 14:00-15:00 [wks 1 to 13] @ R C Mills | 
2019	ICLS3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	ICLS3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	IDEA9101	IDEA Laboratory 1	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-16:00 [wks 1 to 13] @ Wilkinson | 
2019	IDEA9105	Interface Design	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 14:00-15:00 [wks 1 to 7, 9 to 13] @ Wilkinson | 
2019	IDEA9105	Interface Design	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 14:00-15:00 [wks 1 to 13] @ Wilkinson | 
2019	IDEA9106	Design Thinking	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 17:00-18:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	IDEA9106	Design Thinking	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-10:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	IDEA9201	IDEA Laboratory 2	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 13:00-16:00 [wks 1 to 13] @ Wilkinson | 
2019	IDEA9202	IDEA Studio 2	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-13:00 [wks 1 to 13] @ Civil & Mining Engineering |  Fri 14:00-17:00 [wks 1 to 13] @ Civil & Mining Engineering | 
2019	IMMU2011	Immunobiology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-10:00 [wks 1 to 13] @ Bosch 1A |  Fri 09:00-10:00 [wks 1 to 7, 9 to 13] @ Sydney Nanoscience Hub | 
2019	IMMU2911	Immunobiology (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-10:00 [wks 1 to 13] @ Bosch 1A |  Fri 09:00-10:00 [wks 1 to 7, 9 to 13] @ Sydney Nanoscience Hub | 
2019	IMMU3102	Molecular and Cellular Immunology	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 13] @ Quadrangle Building |  Tue 12:00-13:00 [wks 1, 3, 5, 7, 9, 11, 13] @ Bosch 1A | 
2019	IMMU3202	Immunology in Human Disease	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-13:00 [wks 2, 4, 6, 8, 10, 12] @ Bosch 1A |  Wed 12:00-13:00 [wks 1 to 7, 9 to 13] @ Charles Perkins Centre |  Wed 12:00-13:00 [wks 8] @ Sydney Nanoscience Hub | 
2019	IMMU3902	Molecular and Cellular Immunology (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 11:00-12:00 [wks 1 to 13] @ Quadrangle Building |  Tue 12:00-13:00 [wks 1, 3, 5, 7, 9, 11, 13] @ Bosch 1A | 
2019	IMMU3903	Immunology in Human Disease (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 12:00-13:00 [wks 2, 4, 6, 8, 10, 12] @ Bosch 1A |  Wed 12:00-13:00 [wks 1 to 7, 9 to 13] @ Charles Perkins Centre |  Wed 12:00-13:00 [wks 8] @ Sydney Nanoscience Hub | 
2019	INDG1001	Introduction to Indigenous Cultures	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 13:00-14:00 [wks 1 to 13] @ Social Sciences Building |  Wed 12:00-13:00 [wks 1 to 13] @ Bosch 1A | 
2019	INDG1002	Introduction to Indigenous History	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-11:00 [wks 1 to 13] @ Carslaw |  Wed 10:00-11:00 [wks 1 to 13] @ John Woolley | 
2019	INDG3001	Indigenous Studies Methodologies	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-17:00 [wks 1 to 13] @ Sydney Nanoscience Hub | 
2019	INDG3003	Race, Racism and Indigenous Australia	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 09:00-11:00 [wks 1 to 13] @ Mackie | 
2019	INDG3006	De/colonising Indigenous Education	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 10:00-11:00 [wks 1 to 13] @ John Woolley | 
2019	INDG3999	Interdisciplinary Impact	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 10:00-11:00 [wks 1 to 13] @ Carslaw | 
2019	INDG3999	Interdisciplinary Impact	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-11:00 [wks 1 to 13] @ Peter Nicol Russell | 
2019	INFC7000	Inventing the Future	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 14:00-18:00 [wks 1 to 9, 11 to 13] @ Eastern Avenue Complex | 
2019	INFD3012	Infectious Diseases	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Tue 11:00-12:00 [wks 1 to 13] @ Charles Perkins Centre |  Wed 11:00-12:00 [wks 1 to 13] @ Charles Perkins Centre | 
2019	INFO1110	Introduction to Programming	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1, 3 to 8, 12] @ Seymour Centre |  Mon 13:00-14:00 [wks 2, 9 to 11, 13] @ Seymour Centre | 
2019	INFO1110	Introduction to Programming	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ New Law Annexe | 
2019	INFO1111	Computing 1A Professionalism	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 09:00-10:00 [wks 1, 9 to 13] @ Eastern Avenue Complex | 
2019	INFO1112	Computing 1B OS and Network Platforms	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 16:00-18:00 [wks 1 to 8, 10 to 13] @ New Law Annexe | 
2019	INFO1113	Object-Oriented Programming	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 09:00-10:00 [wks 1 to 13] @ Wallace Theatre |  Tue 11:00-12:00 [wks 1 to 13] @ Holme Building | 
2019	INFO1910	Introduction to Programming (Advanced)	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1, 3 to 8, 12] @ Seymour Centre |  Mon 13:00-14:00 [wks 2, 9 to 11, 13] @ Seymour Centre | 
2019	INFO1910	Introduction to Programming (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 13:00-14:00 [wks 1 to 8, 10 to 13] @ New Law Annexe | 
2019	INFO3220	Object Oriented Design	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 14:00-16:00 [wks 1 to 13] @ Wilkinson | 
2019	INFO3315	Human-Computer Interaction	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 11:00-13:00 [wks 1 to 13] @ Quadrangle Building | 
2019	INFO3333	Computing 3 Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 7, 9 to 13] @ Abercrombie Business School | 
2019	INFO3600	Major Development Project (Advanced)	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 14:00-17:00 [wks 1] @ Carslaw | 
2019	INFO3616	Principles of Security and Security Eng	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Fri 10:00-12:00 [wks 1 to 13] @ Heydon-Laurence | 
2019	INFO5011	IT Advanced Topic B	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 8, 10 to 13] @ Abercrombie Business School | 
2019	INFO5060	Data Analytics and Business Intelligence	Int July (S2CIJL)	BM - Block Mode	CC - Camperdown/Darlington, Sydney	 Mon 09:30-13:30 [wks 5] @ Abercrombie Business School |  Tue 09:30-13:30 [wks 4] @ Abercrombie Business School |  Wed 09:30-13:30 [wks 5] @ Abercrombie Business School |  Thu 09:30-13:30 [wks 4] @ Abercrombie Business School |  Fri 09:30-13:30 [wks 5] @ Codrington Building |  Sat 09:30-13:30 [wks 4] @ Codrington Building | 
2019	INFO5301	Information Security Management	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-21:00 [wks 1 to 13] @ Merewether | 
2019	INFO5301	Information Security Management	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-21:00 [wks 1 to 8, 10 to 13] @ Wilkinson | 
2019	INFO5306	Enterprise Healthcare Information Systems	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Wed 18:00-20:00 [wks 1 to 13] @ School of Information Technologies Building | 
2019	INFO5990	Professional Practice in IT	Semester 1 (S1C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-21:00 [wks 1] @ New Law Annexe |  Tue 19:00-21:00 [wks 2 to 13] @ New Law Annexe | 
2019	INFO5990	Professional Practice in IT	Semester 2 (S2C)	NE - Normal Evening	CC - Camperdown/Darlington, Sydney	 Tue 18:00-21:00 [wks 1] @ New Law Annexe |  Tue 19:00-21:00 [wks 2 to 13] @ New Law Annexe | 
2019	INFO5991	Services Science Management and Engineering	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-19:00 [wks 1 to 13] @ New Law Annexe | 
2019	INFO5991	Services Science Management and Engineering	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Thu 18:00-19:00 [wks 1 to 13] @ New Law Annexe | 
2019	INFO5992	Understanding IT Innovations	Semester 1 (S1C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 13] @ Eastern Avenue Complex | 
2019	INFO5992	Understanding IT Innovations	Semester 2 (S2C)	ND - Normal Daytime	CC - Camperdown/Darlington, Sydney	 Mon 18:00-20:00 [wks 1 to 8, 10 to 13] @ Carslaw | 
